,ngram,qty
1010,el_lugar_donde,1
1011,lugar_donde_un,1
1012,donde_un_hombre,1
1013,un_hombre_perecio,1
1014,hombre_perecio_de,1
1015,perecio_de_muerte,1
1016,de_muerte_violenta,1
1017,muerte_violenta_y,1
1018,violenta_y_persignandose,1
1019,y_persignandose_rezo,1
1020,persignandose_rezo_un,1
1021,rezo_un_padrenuestro,1
1022,un_padrenuestro_mientras,1
1023,padrenuestro_mientras_el,1
1024,mientras_el_caballo,1
1025,el_caballo_sin,1
1026,caballo_sin_duda,1
1027,sin_duda_por,1
1028,duda_por_olfatear,1
1029,por_olfatear_el,1
1030,olfatear_el_rastro,1
1031,el_rastro_de,1
1032,rastro_de_algun,1
1033,de_algun_zorro,1
1034,algun_zorro_temblaba,1
1035,zorro_temblaba_levemente,1
1036,temblaba_levemente_empinando,1
1037,levemente_empinando_las,1
1038,empinando_las_orejas,1
1039,las_orejas_y,2
1040,orejas_y_adoptaba,1
1041,y_adoptaba_un,1
1042,adoptaba_un_trotecillo,1
1043,un_trotecillo_medroso,1
1044,trotecillo_medroso_que,1
1045,medroso_que_en,1
1046,que_en_breve,2
1047,en_breve_le,1
1048,breve_le_condujo,1
1049,le_condujo_a,1
1050,condujo_a_una,1
1051,a_una_encrucijada,1
1052,una_encrucijada_entre,1
1053,encrucijada_entre_el,1
1054,entre_el_marco,2
1055,el_marco_que,1
1056,marco_que_le,1
1057,que_le_formaban,1
1058,le_formaban_las,1
1059,formaban_las_ramas,1
1060,las_ramas_de,1
1061,ramas_de_un,1
1062,de_un_castano,1
1063,un_castano_colosal,1
1064,castano_colosal_erguiase,1
1065,colosal_erguiase_el,1
1066,erguiase_el_crucerotosco,1
1067,el_crucerotosco_de,1
1068,crucerotosco_de_piedra,1
1069,de_piedra_comun,1
1070,piedra_comun_tan,1
1071,comun_tan_mal,1
1072,tan_mal_labrado,1
1073,mal_labrado_que,1
1074,labrado_que_a,1
1075,que_a_primera,1
1076,a_primera_vista,1
1077,primera_vista_parecia,1
1078,vista_parecia_monumento,1
1079,parecia_monumento_romanico,1
1080,monumento_romanico_por,1
1081,romanico_por_mas,1
1082,mas_que_en,8
1083,que_en_realidad,1
1084,en_realidad_solo,1
1085,realidad_solo_contaba,1
1086,solo_contaba_un,1
1087,contaba_un_siglo,1
1088,un_siglo_de,1
1089,siglo_de_fecha,1
1090,de_fecha_siendo,1
1091,fecha_siendo_obra,1
1092,siendo_obra_de,1
1093,obra_de_algun,1
1094,de_algun_cantero,1
1095,algun_cantero_con,1
1096,cantero_con_pujos,1
1097,con_pujos_de,1
1098,pujos_de_escultor,1
1099,de_escultor_el,1
1100,escultor_el_crucero,1
1101,crucero_en_tal,1
1102,en_tal_sitio,1
1103,tal_sitio_y,1
1104,sitio_y_a,1
1105,y_a_tal,1
1106,a_tal_hora,1
1107,tal_hora_y,1
1108,hora_y_bajo,1
1109,y_bajo_el,1
1110,bajo_el_dosel,1
1111,el_dosel_natural,1
1112,dosel_natural_del,1
1113,natural_del_magnifico,1
1114,del_magnifico_arbol,1
1115,magnifico_arbol_era,1
1116,arbol_era_poetico,1
1117,era_poetico_y,1
1118,poetico_y_hermoso,1
1119,y_hermoso_el,1
1120,hermoso_el_jinete,1
1121,el_jinete_tranquilizado,1
1122,jinete_tranquilizado_y,1
1123,tranquilizado_y_lleno,1
1124,y_lleno_de,2
1125,lleno_de_devocion,1
1126,de_devocion_pronuncio,1
1127,devocion_pronuncio_descubriendose,1
1128,pronuncio_descubriendose_adoramoste,1
1129,descubriendose_adoramoste_cristo,1
1130,adoramoste_cristo_y,1
1131,cristo_y_bendecimoste,1
1132,y_bendecimoste_pues,1
1133,bendecimoste_pues_por,1
1134,pues_por_tu,1
1135,por_tu_santisima,1
1136,tu_santisima_cruz,1
1137,santisima_cruz_redimiste,1
1138,cruz_redimiste_al,1
1139,redimiste_al_mundo,1
1140,al_mundo_y,1
1141,mundo_y_de,1
1142,y_de_paso,1
1143,de_paso_que,1
1144,paso_que_rezaba,1
1145,que_rezaba_su,1
1146,rezaba_su_mirada,1
1147,su_mirada_buscaba,1
1148,mirada_buscaba_a,1
1149,buscaba_a_lo,1
1150,a_lo_lejos,5
1151,lo_lejos_los,1
1152,lejos_los_pazos,1
1153,de_ulloa_que,8
1154,ulloa_que_debian,1
1155,que_debian_ser,1
1156,debian_ser_aquel,1
1157,ser_aquel_gran,1
1158,aquel_gran_edificio,1
1159,gran_edificio_cuadrilongo,1
1160,edificio_cuadrilongo_con,1
1161,cuadrilongo_con_torres,1
1162,con_torres_alla,1
1163,torres_alla_en,1
1164,alla_en_el,2
1165,en_el_fondo,7
1166,el_fondo_del,5
1167,fondo_del_valle,1
1168,del_valle_poco,1
1169,valle_poco_duro,1
1170,poco_duro_la,1
1171,duro_la_contemplacion,1
1172,la_contemplacion_y,1
1173,contemplacion_y_a,1
1174,y_a_punto,2
1175,a_punto_estuvo,2
1176,punto_estuvo_el,1
1177,estuvo_el_clerigo,1
1178,el_clerigo_de,1
1179,clerigo_de_besar,1
1180,de_besar_la,1
1181,besar_la_tierra,1
1182,la_tierra_merced,1
1183,tierra_merced_a,1
1184,merced_a_la,3
1185,a_la_huida,1
1186,la_huida_que,1
1187,huida_que_pego,1
1188,que_pego_el,1
1189,pego_el_rocin,1
1190,el_rocin_con,1
1191,rocin_con_las,1
1192,con_las_orejas,2
1193,las_orejas_enhiestas,1
1194,orejas_enhiestas_loco,1
1195,enhiestas_loco_de,1
1196,loco_de_terror,1
1197,de_terror_el,2
1198,terror_el_caso,1
1199,el_caso_no,1
1200,caso_no_era,1
1201,no_era_para,1
1202,era_para_menos,1
1203,para_menos_a,1
1204,menos_a_cortisima,1
1205,a_cortisima_distancia,1
1206,cortisima_distancia_habian,1
1207,distancia_habian_retumbado,1
1208,habian_retumbado_dos,1
1209,retumbado_dos_tirosquedose,1
1210,dos_tirosquedose_el,1
1211,tirosquedose_el_jinete,1
1212,el_jinete_frio,1
1213,jinete_frio_de,1
1214,frio_de_espanto,1
1215,de_espanto_agarrado,1
1216,espanto_agarrado_al,1
1217,agarrado_al_arzon,1
1218,al_arzon_sin,1
1219,arzon_sin_atreverse,1
1220,sin_atreverse_ni,1
1221,atreverse_ni_a,1
1222,ni_a_registrar,1
1223,a_registrar_la,1
1224,registrar_la_maleza,1
1225,la_maleza_para,1
1226,maleza_para_averiguar,1
1227,para_averiguar_donde,1
1228,averiguar_donde_estarian,1
1229,donde_estarian_ocultos,1
1230,estarian_ocultos_los,1
1231,ocultos_los_agresores,1
1232,los_agresores_mas,1
1233,agresores_mas_su,1
1234,mas_su_angustia,1
1235,su_angustia_fue,1
1236,angustia_fue_corta,1
1237,fue_corta_porque,2
1238,corta_porque_ya,1
1239,porque_ya_del,1
1240,ya_del_ribazo,1
1241,del_ribazo_situado,1
1242,ribazo_situado_a,1
1243,situado_a_espaldas,1
1244,a_espaldas_del,1
1245,espaldas_del_crucero,1
1246,del_crucero_descendia,1
1247,crucero_descendia_un,1
1248,descendia_un_grupo,1
1249,un_grupo_de,1
1250,grupo_de_tres,1
1251,de_tres_hombres,1
1252,tres_hombres_antecedido,1
1253,hombres_antecedido_por,1
1254,antecedido_por_otros,1
1255,por_otros_tantos,1
1256,otros_tantos_canes,1
1257,tantos_canes_perdigueros,1
1258,canes_perdigueros_cuya,1
1259,perdigueros_cuya_presencia,1
1260,cuya_presencia_bastaba,1
1261,presencia_bastaba_para,1
1262,bastaba_para_demostrar,1
1263,para_demostrar_que,2
1264,demostrar_que_las,1
1265,que_las_escopetas,1
1266,las_escopetas_de,1
1267,escopetas_de_sus,1
1268,de_sus_amos,1
1269,sus_amos_no,1
1270,amos_no_amenazaban,1
1271,no_amenazaban_sino,1
1272,amenazaban_sino_a,1
1273,sino_a_las,2
1274,a_las_alimanas,1
1275,las_alimanas_montesesel,1
1276,alimanas_montesesel_cazador,1
1277,montesesel_cazador_que,1
1278,cazador_que_venia,1
1279,que_venia_delante,1
1280,venia_delante_representaba,1
1281,delante_representaba_veintiocho,1
1282,representaba_veintiocho_o,1
1283,veintiocho_o_treinta,1
1284,o_treinta_anos,1
1285,treinta_anos_alto,1
1286,anos_alto_y,1
1287,alto_y_bien,1
1288,y_bien_barbado,1
1289,bien_barbado_tenia,1
1290,barbado_tenia_el,1
1291,tenia_el_pescuezo,1
1292,el_pescuezo_y,2
1293,pescuezo_y_rostro,1
1294,y_rostro_quemados,1
1295,rostro_quemados_del,1
1296,quemados_del_sol,1
1297,del_sol_pero,1
1298,sol_pero_por,1
1299,pero_por_venir,1
1300,por_venir_despechugado,1
1301,venir_despechugado_y,1
1302,despechugado_y_sombrero,1
1303,y_sombrero_en,1
1304,sombrero_en_mano,1
1305,en_mano_se,1
1306,mano_se_advertia,1
1307,se_advertia_la,1
1308,advertia_la_blancura,1
1309,la_blancura_de,1
1310,blancura_de_la,1
1311,de_la_piel,2
1312,la_piel_no,1
1313,piel_no_expuesta,1
1314,no_expuesta_a,1
1315,expuesta_a_la,1
1316,a_la_intemperie,1
1317,la_intemperie_en,1
1318,intemperie_en_la,1
1319,la_frente_y,4
1320,frente_y_en,1
1321,y_en_la,4
1322,en_la_tabla,1
1323,la_tabla_de,1
1324,tabla_de_pecho,1
1325,de_pecho_cuyos,1
1326,pecho_cuyos_diametros,1
1327,cuyos_diametros_indicaban,1
1328,diametros_indicaban_complexion,1
1329,indicaban_complexion_robusta,1
1330,complexion_robusta_supuesto,1
1331,robusta_supuesto_que,1
1332,supuesto_que_confirmaba,1
1333,que_confirmaba_la,1
1334,confirmaba_la_isleta,1
1335,la_isleta_de,1
1336,isleta_de_vello,1
1337,de_vello_rizoso,1
1338,vello_rizoso_que,1
1339,rizoso_que_dividia,1
1340,que_dividia_ambas,1
1341,dividia_ambas_tetillas,1
1342,ambas_tetillas_protegian,1
1343,tetillas_protegian_sus,1
1344,protegian_sus_piernas,1
1345,sus_piernas_recias,1
1346,piernas_recias_polainas,1
1347,recias_polainas_de,1
1348,polainas_de_cuero,2
1349,de_cuero_abrochadas,1
1350,cuero_abrochadas_con,1
1351,abrochadas_con_hebillaje,1
1352,con_hebillaje_hasta,1
1353,hebillaje_hasta_el,1
1354,hasta_el_muslo,1
1355,el_muslo_sobre,1
1356,muslo_sobre_la,1
1357,sobre_la_ingle,1
1358,la_ingle_derecha,1
1359,ingle_derecha_flotaba,1
1360,derecha_flotaba_la,1
1361,flotaba_la_red,1
1362,la_red_de,1
1363,red_de_bramante,1
1364,de_bramante_de,1
1365,bramante_de_un,1
1366,de_un_repleto,1
1367,un_repleto_morral,1
1368,repleto_morral_y,1
1369,morral_y_en,1
1370,y_en_el,13
1371,en_el_hombro,4
1372,el_hombro_izquierdo,1
1373,hombro_izquierdo_descansaba,1
1374,izquierdo_descansaba_una,1
1375,descansaba_una_escopeta,1
1376,una_escopeta_moderna,1
1377,escopeta_moderna_de,1
1378,moderna_de_dos,1
1379,de_dos_canones,1
1380,dos_canones_el,1
1381,canones_el_segundo,1
1382,el_segundo_cazador,1
1383,segundo_cazador_parecia,1
1384,cazador_parecia_hombre,1
1385,parecia_hombre_de,1
1386,hombre_de_edad,1
1387,de_edad_madura,1
1388,edad_madura_y,1
1389,madura_y_condicion,1
1390,y_condicion_baja,1
1391,condicion_baja_criado,1
1392,baja_criado_o,1
1393,criado_o_colono,1
1394,o_colono_ni,1
1395,colono_ni_hebillas,1
1396,ni_hebillas_en,1
1397,hebillas_en_las,1
1398,en_las_polainas,1
1399,las_polainas_ni,1
1400,polainas_ni_mas,1
1401,ni_mas_morral,1
1402,mas_morral_que,1
1403,morral_que_un,1
1404,que_un_saco,1
1405,un_saco_de,2
1406,saco_de_grosera,1
1407,de_grosera_estopa,1
1408,grosera_estopa_el,1
1409,estopa_el_pelo,1
1410,el_pelo_cortado,1
1411,pelo_cortado_al,1
1412,cortado_al_rape,1
1413,al_rape_la,1
1414,rape_la_escopeta,1
1415,la_escopeta_de,1
1416,escopeta_de_piston,1
1417,de_piston_viejisima,1
1418,piston_viejisima_y,1
1419,viejisima_y_atada,1
1420,y_atada_con,1
1421,atada_con_cuerdas,1
1422,con_cuerdas_y,1
1423,cuerdas_y_en,1
1424,en_el_rostro,5
1425,el_rostro_afeitado,1
1426,rostro_afeitado_y,1
1427,afeitado_y_enjuto,1
1428,y_enjuto_y,1
1429,enjuto_y_de,1
1430,y_de_energicas,1
1431,de_energicas_facciones,1
1432,energicas_facciones_rectilineas,1
1433,facciones_rectilineas_una,1
1434,rectilineas_una_expresion,1
1435,una_expresion_de,1
1436,expresion_de_encubierta,1
1437,de_encubierta_sagacidad,1
1438,encubierta_sagacidad_de,1
1439,sagacidad_de_astucia,1
1440,de_astucia_salvaje,1
1441,astucia_salvaje_mas,1
1442,salvaje_mas_propia,1
1443,mas_propia_de,1
1444,propia_de_un,1
1445,de_un_piel,1
1446,un_piel_roja,1
1447,piel_roja_que,1
1448,roja_que_de,1
1449,que_de_un,1
1450,de_un_europeo,1
1451,un_europeo_por,1
1452,europeo_por_lo,1
1453,por_lo_que,6
1454,lo_que_hace,3
1455,que_hace_al,2
1456,hace_al_tercer,1
1457,al_tercer_cazador,1
1458,tercer_cazador_sorprendiose,1
1459,cazador_sorprendiose_el,1
1460,sorprendiose_el_jinete,1
1461,el_jinete_al,1
1462,jinete_al_notar,1
1463,al_notar_que,1
1464,notar_que_era,1
1465,que_era_un,6
1466,era_un_sacerdote,1
1467,un_sacerdote_en,1
1468,sacerdote_en_que,1
1469,en_que_se,8
1470,que_se_le,14
1471,se_le_conocia,1
1472,le_conocia_no,1
1473,conocia_no_ciertamente,1
1474,no_ciertamente_en,1
1475,ciertamente_en_la,1
1476,en_la_tonsura,1
1477,la_tonsura_borrada,1
1478,tonsura_borrada_por,1
1479,borrada_por_una,1
1480,por_una_selva,1
1481,una_selva_de,1
1482,selva_de_pelo,1
1483,de_pelo_gris,2
1484,pelo_gris_y,1
1485,gris_y_cerdoso,1
1486,y_cerdoso_ni,1
1487,cerdoso_ni_tampoco,1
1488,ni_tampoco_en,1
1489,tampoco_en_la,1
1490,en_la_rasuracion,1
1491,la_rasuracion_pues,1
1492,rasuracion_pues_los,1
1493,pues_los_duros,1
1494,los_duros_canones,1
1495,duros_canones_de,1
1496,canones_de_su,1
1497,de_su_azulada,1
1498,su_azulada_barba,1
1499,azulada_barba_contarian,1
1500,barba_contarian_un,1
1501,contarian_un_mes,1
1502,un_mes_de,2
1503,mes_de_antiguedad,1
1504,de_antiguedad_menos,1
1505,antiguedad_menos_aun,1
1506,menos_aun_en,2
1507,aun_en_el,2
1508,en_el_alzacuello,1
1509,el_alzacuello_que,1
1510,alzacuello_que_no,1
1511,que_no_traia,1
1512,no_traia_ni,1
1513,traia_ni_en,1
1514,ni_en_la,1
1515,en_la_ropa,1
1516,la_ropa_que,2
1517,ropa_que_era,1
1518,que_era_semejante,1
1519,era_semejante_a,1
1520,semejante_a_la,1
1521,a_la_de,3
1522,la_de_sus,1
1523,de_sus_companeros,1
1524,sus_companeros_de,1
1525,companeros_de_caza,1
1526,de_caza_con,1
1527,caza_con_el,1
1528,con_el_aditamento,1
1529,el_aditamento_de,1
1530,aditamento_de_unas,1
1531,de_unas_botas,1
1532,unas_botas_de,2
1533,botas_de_montar,2
1534,de_montar_de,1
1535,montar_de_charol,1
1536,de_charol_de,1
1537,charol_de_vaca,1
1538,de_vaca_muy,1
1539,vaca_muy_descascaradas,1
1540,muy_descascaradas_y,1
1541,descascaradas_y_cortadas,1
1542,y_cortadas_por,1
1543,cortadas_por_las,1
1544,por_las_arrugas,1
1545,las_arrugas_y,1
1546,arrugas_y_no,1
1547,y_no_obstante,1
1548,no_obstante_trascendia,1
1549,obstante_trascendia_a,1
1550,trascendia_a_clerigo,1
1551,a_clerigo_revelandose,1
1552,clerigo_revelandose_el,1
1553,revelandose_el_sello,1
1554,el_sello_formidable,1
1555,sello_formidable_de,1
1556,formidable_de_la,1
1557,de_la_ordenacion,2
1558,la_ordenacion_que,2
1559,ordenacion_que_ni,1
1560,que_ni_aun,1
1561,ni_aun_las,1
1562,aun_las_llamas,1
1563,las_llamas_del,1
1564,llamas_del_infierno,1
1565,del_infierno_consiguen,1
1566,infierno_consiguen_cancelar,1
1567,consiguen_cancelar_en,1
1568,cancelar_en_no,1
1569,en_no_se,1
1570,no_se_que,12
1571,se_que_expresion,1
1572,que_expresion_de,1
1573,expresion_de_la,1
1574,de_la_fisonomia,1
1575,la_fisonomia_en,1
1576,fisonomia_en_el,1
1577,en_el_aire,3
1578,el_aire_y,2
1579,aire_y_posturas,1
1580,y_posturas_del,1
1581,posturas_del_cuerpo,1
1582,del_cuerpo_en,1
1583,cuerpo_en_el,1
1584,en_el_mirar,1
1585,el_mirar_en,1
1586,mirar_en_el,1
1587,en_el_andar,1
1588,el_andar_en,1
1589,andar_en_todo,1
1590,en_todo_no,1
1591,todo_no_cabia,1
1592,no_cabia_duda,3
1593,cabia_duda_era,1
1594,duda_era_un,1
1595,era_un_sacerdoteaproximose,1
1596,un_sacerdoteaproximose_al,1
1597,sacerdoteaproximose_al_grupo,1
1598,al_grupo_el,1
1599,grupo_el_jinete,1
1600,el_jinete_y,1
1601,jinete_y_repitio,1
1602,y_repitio_la,1
1603,repitio_la_consabida,1
1604,la_consabida_preguntapueden,1
1605,consabida_preguntapueden_ustedes,1
1606,preguntapueden_ustedes_decirme,1
1607,ustedes_decirme_si,1
1608,decirme_si_voy,1
1609,bien_para_casa,1
1610,para_casa_del,1
1611,marques_de_ulloael,1
1612,de_ulloael_cazador,1
1613,ulloael_cazador_alto,1
1614,cazador_alto_se,1
1615,alto_se_volvio,1
1616,se_volvio_hacia,2
1617,volvio_hacia_los,1
1618,hacia_los_demas,1
1619,los_demas_con,1
1620,demas_con_familiaridad,1
1621,con_familiaridad_y,1
1622,familiaridad_y_dominioque,1
1623,y_dominioque_casualidad,1
1624,dominioque_casualidad_exclamo,1
1625,casualidad_exclamo_aqui,1
1626,exclamo_aqui_tenemos,1
1627,aqui_tenemos_al,1
1628,tenemos_al_forastero,1
1629,al_forastero_tu,1
1630,forastero_tu_primitivo,1
1631,tu_primitivo_pues,1
1632,primitivo_pues_te,1
1633,pues_te_cayo,1
1634,te_cayo_la,1
1635,cayo_la_loteria,1
1636,la_loteria_manana,1
1637,loteria_manana_pensaba,1
1638,manana_pensaba_yo,1
1639,pensaba_yo_enviarte,1
1640,yo_enviarte_a,1
1641,enviarte_a_cebre,1
1642,a_cebre_a,1
1643,cebre_a_buscar,1
1644,a_buscar_al,1
1645,buscar_al_senor,1
1646,al_senor_y,1
1647,senor_y_usted,1
1648,y_usted_senor,1
1649,usted_senor_abad,1
1650,senor_abad_de,2
1651,abad_de_ulloa,14
1652,de_ulloa_ya,1
1653,ulloa_ya_tiene,1
1654,ya_tiene_usted,1
1655,tiene_usted_aqui,1
1656,usted_aqui_quien,1
1657,aqui_quien_le,1
1658,quien_le_ayude,1
1659,le_ayude_a,2
1660,ayude_a_arreglar,1
1661,a_arreglar_la,1
1662,arreglar_la_parroquiacomo,1
1663,la_parroquiacomo_el,1
1664,parroquiacomo_el_jinete,1
1665,el_jinete_permanecia,1
1666,jinete_permanecia_indeciso,1
1667,permanecia_indeciso_el,1
1668,indeciso_el_cazador,1
1669,el_cazador_anadiosupongo,1
1670,cazador_anadiosupongo_que,1
1671,anadiosupongo_que_es,1
1672,que_es_usted,1
1673,es_usted_el,1
1674,usted_el_recomendado,1
1675,el_recomendado_de,1
1676,recomendado_de_mi,1
1677,de_mi_tio,1
1678,mi_tio_el,1
1679,tio_el_senor,1
1680,el_senor_de,16
1681,senor_de_la,13
1682,de_la_lageservidor,1
1683,la_lageservidor_y,1
1684,lageservidor_y_capellan,1
1685,y_capellan_respondio,1
1686,capellan_respondio_gozoso,1
1687,respondio_gozoso_el,1
1688,gozoso_el_eclesiastico,1
1689,el_eclesiastico_tratando,1
1690,eclesiastico_tratando_de,1
1691,tratando_de_echar,1
1692,de_echar_pie,1
1693,echar_pie_a,1
1694,pie_a_tierra,1
1695,a_tierra_ardua,1
1696,tierra_ardua_operacion,1
1697,ardua_operacion_en,1
1698,operacion_en_que,1
1699,en_que_le,4
1700,que_le_auxilio,1
1701,le_auxilio_el,1
1702,auxilio_el_abad,1
1703,el_abad_y,2
1704,abad_y_usted,1
1705,y_usted_exclamo,1
1706,usted_exclamo_encarandose,1
1707,exclamo_encarandose_con,1
1708,encarandose_con_su,1
1709,con_su_interlocutor,1
1710,su_interlocutor_es,1
1711,interlocutor_es_el,1
1712,es_el_senor,1
1713,el_senor_marquescomo,1
1714,senor_marquescomo_queda,1
1715,marquescomo_queda_el,1
1716,queda_el_tio,1
1717,el_tio_usted,1
1718,tio_usted_a,1
1719,usted_a_caballo,1
1720,a_caballo_desde,1
1721,caballo_desde_cebre,1
1722,desde_cebre_eh,1
1723,cebre_eh_repuso,1
1724,eh_repuso_este,1
1725,repuso_este_evasivamente,1
1726,este_evasivamente_mientras,1
1727,evasivamente_mientras_el,1
1728,mientras_el_capellan,2
1729,el_capellan_le,4
1730,capellan_le_miraba,1
1731,le_miraba_con,1
1732,miraba_con_interes,1
1733,con_interes_rayano,1
1734,interes_rayano_en,1
1735,rayano_en_viva,1
1736,en_viva_curiosidad,1
1737,viva_curiosidad_no,1
1738,curiosidad_no_hay,1
1739,no_hay_duda,2
1740,hay_duda_que,2
1741,duda_que_asi,1
1742,que_asi_varonilmente,1
1743,asi_varonilmente_desalinado,1
1744,varonilmente_desalinado_humeda,1
1745,desalinado_humeda_la,1
1746,humeda_la_piel,1
1747,la_piel_de,2
1748,piel_de_transpiracion,1
1749,de_transpiracion_ligera,1
1750,transpiracion_ligera_terciada,1
1751,ligera_terciada_la,1
1752,terciada_la_escopeta,1
1753,la_escopeta_al,3
1754,escopeta_al_hombro,3
1755,al_hombro_era,1
1756,hombro_era_un,1
1757,era_un_cacho,1
1758,un_cacho_de,1
1759,cacho_de_buen,1
1760,de_buen_mozo,1
1761,buen_mozo_el,1
1762,mozo_el_marques,1
1763,el_marques_y,3
1764,marques_y_sin,1
1765,y_sin_embargo,5
1766,sin_embargo_despedia,1
1767,embargo_despedia_su,1
1768,despedia_su_arrogante,1
1769,su_arrogante_persona,1
1770,arrogante_persona_cierto,1
1771,persona_cierto_tufillo,1
1772,cierto_tufillo_bravio,1
1773,tufillo_bravio_y,1
1774,bravio_y_montaraz,1
1775,y_montaraz_y,1
1776,montaraz_y_lo,1
1777,y_lo_duro,1
1778,lo_duro_de,1
1779,duro_de_su,1
1780,de_su_mirada,1
1781,su_mirada_contrastaba,1
1782,mirada_contrastaba_con,1
1783,contrastaba_con_lo,1
1784,con_lo_afable,1
1785,lo_afable_y,1
1786,afable_y_llano,1
1787,y_llano_de,1
1788,llano_de_su,1
1789,de_su_acogidael,1
1790,su_acogidael_capellan,1
1791,acogidael_capellan_muy,1
1792,capellan_muy_respetuoso,1
1793,muy_respetuoso_se,1
1794,respetuoso_se_deshacia,1
1795,se_deshacia_en,2
1796,deshacia_en_explicacionessi,1
1797,en_explicacionessi_senor,1
1798,explicacionessi_senor_justamente,1
1799,senor_justamente_en,1
1800,justamente_en_cebre,1
1801,en_cebre_he,1
1802,cebre_he_dejado,1
1803,he_dejado_la,1
1804,dejado_la_diligencia,1
1805,la_diligencia_y,1
1806,diligencia_y_me,1
1807,y_me_dieron,1
1808,me_dieron_esta,1
1809,dieron_esta_caballeria,1
1810,esta_caballeria_que,1
1811,caballeria_que_tiene,1
1812,que_tiene_unos,1
1813,tiene_unos_arreos,1
1814,unos_arreos_que,1
1815,arreos_que_vaya,1
1816,que_vaya_todo,1
1817,vaya_todo_por,1
1818,todo_por_dios,1
1819,por_dios_el,1
1820,dios_el_senor,1
1821,de_la_lage,35
1822,la_lage_tan,1
1823,lage_tan_bueno,1
1824,tan_bueno_y,1
1825,bueno_y_con,1
1826,y_con_el,5
1827,con_el_humor,1
1828,el_humor_aquel,1
1829,humor_aquel_de,1
1830,aquel_de_siempre,1
1831,de_siempre_hace,1
1832,siempre_hace_reir,1
1833,hace_reir_a,1
1834,reir_a_las,1
1835,a_las_piedras,1
1836,las_piedras_y,1
1837,piedras_y_guapote,1
1838,y_guapote_para,1
1839,guapote_para_su,1
1840,para_su_edad,1
1841,su_edad_estoy,1
1842,edad_estoy_reparando,1
1843,estoy_reparando_que,1
1844,reparando_que_si,1
1845,que_si_fuese,3
1846,si_fuese_su,1
1847,fuese_su_senor,1
1848,su_senor_papa,1
1849,senor_papa_de,1
1850,papa_de_usted,1
1851,de_usted_no,1
1852,usted_no_se,2
1853,no_se_le,10
1854,se_le_pareceria,1
1855,le_pareceria_mas,1
1856,pareceria_mas_las,1
1857,mas_las_senoritas,1
1858,las_senoritas_muy,1
1859,senoritas_muy_bien,1
1860,muy_bien_muy,1
1861,bien_muy_contentas,1
1862,muy_contentas_y,1
1863,contentas_y_muy,1
1864,y_muy_saludables,1
1865,muy_saludables_del,1
1866,saludables_del_senorito,1
1867,del_senorito_que,3
1868,senorito_que_esta,2
1869,que_esta_en,1
1870,esta_en_segovia,1
1871,en_segovia_buenas,1
1872,segovia_buenas_noticias,1
1873,buenas_noticias_y,1
1874,noticias_y_antes,1
1875,y_antes_que,1
1876,antes_que_se,1
1877,que_se_me,8
1878,se_me_olvidebusco,1
1879,me_olvidebusco_en,1
1880,olvidebusco_en_el,1
1881,en_el_bolsillo,4
1882,el_bolsillo_interior,1
1883,bolsillo_interior_de,1
1884,interior_de_su,1
1885,de_su_leviton,1
1886,su_leviton_y,1
1887,leviton_y_fue,1
1888,y_fue_sacando,1
1889,fue_sacando_un,1
1890,sacando_un_panuelo,2
